i,time,raw_accel,raw_gyro,kalman_accel
1084,7175376,-0.86561585,-89.62548828,-0.01749400
1085,7177373,-1.01201800,-73.32910156,-0.02777243
1086,7179365,-0.88324488,-55.14062500,-0.03637760
1087,7181401,-0.92291109,-31.82519531,-0.04446996
1088,7183423,-0.85016436,-8.69287109,-0.05114884
1089,7185416,-0.66468153,11.02148438,-0.05563242
1090,7187411,-0.57785871,30.00341797,-0.05875584
1091,7189399,-0.42209630,41.11181641,-0.06021363
1092,7191400,-0.26223133,47.58154297,-0.06017073
1093,7193414,-0.64030968,55.63818359,-0.06273557
1094,7195407,-0.63495862,59.36132812,-0.06509187
1095,7197399,-0.64668167,69.79833984,-0.06722044
1096,7199391,-0.79484605,84.50781250,-0.06999637
1097,7201416,-0.69788042,98.66796875,-0.07148923
1098,7203438,-0.74652262,116.12402344,-0.07272002
1099,7205437,-0.56102625,131.38281250,-0.07203702
1100,7207430,-0.14551493,143.71191406,-0.06773690
1101,7209420,-0.15499934,153.17236328,-0.06320520
1102,7211450,-0.06470811,155.24755859,-0.05783029
1103,7213469,-0.15861537,155.30859375,-0.05312746
1104,7215466,0.14611130,151.64648438,-0.04632405
1105,7217463,0.32486273,150.73095703,-0.03826455
1106,7219460,0.03417103,150.97509766,-0.03249100
1107,7221492,-0.32272887,150.66992188,-0.02944915
1108,7223508,-0.03652625,150.42578125,-0.02420436
1109,7225506,0.74408755,145.60400391,-0.01325095
1110,7227504,0.59534355,144.99365234,-0.00357446
1111,7229496,0.25420271,138.64599609,0.00324323
1112,7231602,0.10797005,133.03076172,0.00881453
1113,7233614,0.52185566,127.17138672,0.01734694
1114,7235607,0.84779122,122.41064453,0.02797076
1115,7237600,0.78874713,113.19433594,0.03777819
1116,7239592,0.57819896,104.03906250,0.04558334
1117,7241709,0.78257670,91.09960938,0.05457750
1118,7243728,0.52744664,80.29638672,0.06118381
1119,7245725,0.69856143,68.27246094,0.06853220
1120,7247720,0.84537665,55.27197266,0.07650171
1121,7249716,0.84275864,43.49218750,0.08397103
1122,7251908,0.87408680,26.46337891,0.09112825
1123,7253926,0.79222024,7.60351562,0.09696048
1124,7255919,0.71067477,-9.73046875,0.10147613
1125,7257912,0.63418271,-24.07373047,0.10484995
1126,7260078,0.92208869,-38.05078125,0.10986350
1127,7262159,0.99651139,-49.34228516,0.11494506
1128,7264165,0.85955459,-68.69042969,0.11839837
1129,7266159,0.86564682,-90.96826172,0.12117447
1130,7268153,0.79853609,-107.08154297,0.12280819
1131,7270174,0.71044387,-125.88037109,0.12310045
1132,7272186,0.53847631,-141.38330078,0.12147173
1133,7274179,-0.15229239,-150.59960938,0.11424181
1134,7276169,-0.10296500,-159.57177734,0.10715942
1135,7278157,-0.02514268,-163.23388672,0.10055483
1136,7280170,0.04854034,-165.30908203,0.09444555
1137,7282178,0.03864987,-164.69873047,0.08826195
1138,7284171,-0.07294513,-164.45458984,0.08133682
1139,7286161,-0.01755431,-163.78320312,0.07492846
1140,7288149,-0.25582512,-162.31835938,0.06679335
1141,7290299,-0.57983385,-160.85351562,0.05606245
1142,7292327,-0.56783859,-160.06005859,0.04545452
1143,7294320,-0.60830394,-157.19140625,0.03496850
1144,7296313,-0.71459901,-149.62304688,0.02399587
1145,7298306,-0.78875947,-137.72119141,0.01290945
1146,7300308,-0.73419341,-126.18554688,0.00271683
1147,7302326,-0.60027482,-113.91748047,-0.00599522
1148,7304324,-0.95410439,-101.22216797,-0.01687830
1149,7306318,-0.89159228,-90.54101562,-0.02680443
1150,7308311,-1.01492842,-69.72802734,-0.03696611
1151,7310312,-1.05822486,-42.44531250,-0.04649720
1152,7312328,-0.94012407,-17.66503906,-0.05418245
1153,7314321,-0.88643072,10.89941406,-0.06043343
1154,7316313,-0.78413913,35.06933594,-0.06497970
1155,7318306,-0.46299948,54.35644531,-0.06632181
1156,7320323,-0.22418932,68.76074219,-0.06527109
1157,7322348,-0.17287076,74.37597656,-0.06353002
1158,7324337,-0.04023189,75.96289062,-0.06073824
1159,7326326,-0.08418988,76.08496094,-0.05829791
1160,7328316,-0.01640229,75.90185547,-0.05535938
1161,7330325,0.03320492,78.03808594,-0.05199801
1162,7332350,-0.02660437,81.88330078,-0.04896219
1163,7334339,0.08059542,86.09472656,-0.04503080
1164,7336328,0.07401636,90.97753906,-0.04102789
1165,7338318,0.18283704,92.13720703,-0.03614969
1166,7340314,-0.20048088,95.37207031,-0.03414277
1167,7342326,-0.28555815,98.24072266,-0.03267197
1168,7344315,-0.09211504,100.98730469,-0.02966545
1169,7346304,-0.02315799,100.37695312,-0.02615240
1170,7348292,0.05085681,97.56933594,-0.02217699
1171,7350290,-0.01228987,97.69140625,-0.01873194
1172,7352302,-0.24593085,99.33935547,-0.01702271
1173,7354295,-0.64796060,101.17041016,-0.01837336
1174,7356288,-0.56809499,101.47558594,-0.01908154
1175,7358276,-0.25209323,100.92626953,-0.01738181
1176,7360315,-0.22043519,100.56005859,-0.01543045
1177,7362394,-0.44320817,101.41455078,-0.01507603
1178,7364383,0.05577045,101.59765625,-0.01097195
1179,7366372,0.14914006,100.49902344,-0.00627429
1180,7368365,0.39880399,93.84619141,0.00012160
1181,7370362,0.26389119,90.06201172,0.00528618
1182,7372374,0.38091721,84.69091797,0.01116280
1183,7374367,0.62873033,75.29150391,0.01857374
1184,7376359,0.78608180,63.93896484,0.02675620
1185,7378352,0.58287677,54.17333984,0.03296906
1186,7380354,0.45839754,41.29492188,0.03776705
1187,7382370,0.39972031,32.68896484,0.04175630
1188,7384363,0.57943842,23.83886719,0.04677477
1189,7386356,0.65355468,15.84326172,0.05203646
1190,7388350,0.56344983,8.64111328,0.05631256
1191,7390371,0.45914919,0.34033203,0.05948072
1192,7392395,0.31733657,-4.72558594,0.06133423
1193,7394384,0.21086247,-7.35009766,0.06224779
1194,7396374,0.02217660,-10.15771484,0.06161564
1195,7398363,-0.20715675,-10.34082031,0.05920380
1196,7400372,-0.15592736,-8.50976562,0.05724680
1197,7402398,-0.03355368,-7.96044922,0.05626725
1198,7404387,0.13469174,-5.88525391,0.05664556
1199,7406376,0.02218101,-4.54248047,0.05621353
1200,7408365,0.16072241,-7.16699219,0.05678945
1201,7410362,-0.06291526,-5.51904297,0.05566836
1202,7412379,0.40767572,-6.43457031,0.05814586
1203,7414371,0.49818991,-6.19042969,0.06129695
1204,7416372,1.02542907,-12.35498047,0.06830160
1205,7418365,0.93529358,-25.59960938,0.07416722
1206,7420385,0.66658896,-41.40771484,0.07740063
1207,7422414,0.86774308,-59.84033203,0.08150806
1208,7424406,0.81457410,-71.80322266,0.08473427
1209,7426399,0.66893763,-85.53613281,0.08637432
1210,7428392,0.46406697,-96.40039062,0.08603236
1211,7430392,0.44519388,-109.64501953,0.08510647
1212,7432409,0.44388990,-120.44824219,0.08373895
1213,7434398,0.10641300,-126.49072266,0.07959734
1214,7436387,-0.15128509,-129.96972656,0.07338405
1215,7438376,-0.10719679,-133.87597656,0.06742490
1216,7440373,0.03628267,-135.52392578,0.06252307
1217,7442385,0.00921253,-132.71630859,0.05746528
1218,7444374,0.02619770,-131.98388672,0.05266376
1219,7446364,-0.12273114,-131.06835938,0.04679882
1220,7448353,-0.07877726,-131.37353516,0.04131296
1221,7450362,0.00594850,-131.80078125,0.03648296
1222,7452386,-0.03735934,-130.03076172,0.03133934
1223,7454375,-0.22576031,-129.66455078,0.02488461
1224,7456364,-0.22776522,-128.56591797,0.01851343
1225,7458354,-0.12019720,-124.72070312,0.01312004
1226,7460407,-0.08770128,-121.66894531,0.00806955
1227,7462491,-0.47218710,-118.31201172,0.00010177
1228,7464488,-0.43144683,-114.34472656,-0.00726088
1229,7466487,-0.45125196,-108.54638672,-0.01446560
1230,7468487,-0.52939905,-101.34423828,-0.02197980
1231,7470494,-0.47071980,-95.24072266,-0.02877126
1232,7472517,-0.46924168,-90.17480469,-0.03534693
1233,7474508,-0.26732182,-87.06201172,-0.04016383
1234,7476502,-0.31292960,-81.69091797,-0.04511797
1235,7478494,-0.29731907,-77.60156250,-0.04976229
1236,7480496,-0.14020207,-76.56396484,-0.05311153
1237,7482513,-0.03473718,-75.70947266,-0.05562344
1238,7484505,-0.24802763,-74.79394531,-0.05969058
1239,7486500,-0.35941708,-73.45117188,-0.06453223
1240,7488497,-0.61046735,-67.77490234,-0.07110071
1241,7490501,-0.62923468,-60.69482422,-0.07753660
1242,7492519,-0.56720998,-49.03710938,-0.08310248
1243,7494517,-0.45159340,-36.15869141,-0.08728798
1244,7496509,-0.24277052,-26.94238281,-0.08948968
1245,7498506,-0.55606130,-18.15332031,-0.09376321
1246,7500532,-0.82567387,-8.50976562,-0.09974414
1247,7502561,-0.53139500,1.37792969,-0.10308829
1248,7504553,-0.47422060,13.21875000,-0.10557477
1249,7506545,-0.79172930,22.67919922,-0.11012511
1250,7508538,-0.88483290,35.37451172,-0.11494309
1251,7510653,-1.00865098,52.64746094,-0.12006052
1252,7512670,-1.00662710,69.31005859,-0.12451420
1253,7514663,-0.88440202,93.11376953,-0.12731817
1254,7516655,-0.88534623,116.36816406,-0.12930912
1255,7518647,-1.07968204,138.64599609,-0.13199456
1256,7520761,-0.77377858,159.76416016,-0.13141173
1257,7522783,-0.34886422,180.08886719,-0.12679653
1258,7524782,-0.20492168,193.39453125,-0.12080008
1259,7526781,-0.28481495,199.86425781,-0.11519649
1260,7528781,0.10600627,203.40429688,-0.10648848
1261,7530880,0.18268027,204.93017578,-0.09701170
1262,7532893,0.04152430,202.18359375,-0.08869733
1263,7534882,-0.05451761,200.10839844,-0.08151342
1264,7536875,0.47995078,198.88769531,-0.07034491
1265,7538871,0.50227258,198.33837891,-0.05910573
1266,7541128,0.43890631,193.51660156,-0.04811923
1267,7543147,0.43217348,187.77929688,-0.03739406
1268,7545124,1.15469586,178.07470703,-0.02204089
1269,7547126,0.89445371,168.91943359,-0.00911545
1270,7549127,0.70565181,157.01757812,0.00190879
1271,7551157,0.89427778,143.77294922,0.01388439
1272,7553169,0.74904345,131.81005859,0.02425700
1273,7555162,1.04768392,117.03955078,0.03627428
1274,7557152,1.21253781,100.98730469,0.04891142
1275,7559158,1.14140078,82.43261719,0.06029549
1276,7561388,1.08219932,56.55371094,0.07044246
1277,7563457,0.96345086,33.97070312,0.07878657
1278,7565456,0.88902292,6.99316406,0.08548956
1279,7567456,0.79179924,-11.56152344,0.09067028
1280,7569453,0.33358023,-24.80615234,0.09179180
1281,7571463,0.04676677,-34.14453125,0.09034371
1282,7573480,0.09669137,-39.94287109,0.08904646
1283,7575475,0.26903592,-49.58642578,0.08879613
1284,7577474,0.33565571,-55.20166016,0.08882945
1285,7579477,0.63510496,-66.24902344,0.09082013
1286,7581510,0.62710392,-78.33398438,0.09230175
1287,7583526,0.76868629,-88.83203125,0.09445574
1288,7585520,0.80298957,-100.79492188,0.09651214
1289,7587517,0.81156302,-112.45263672,0.09821054
1290,7589513,0.55374338,-123.37792969,0.09753259
1291,7591603,0.13968423,-127.77246094,0.09337350
1292,7593612,0.03578287,-129.78662109,0.08832682
1293,7595601,-0.28816830,-128.56591797,0.08099519
1294,7597594,-0.47503841,-126.12451172,0.07236044
1295,7599583,-0.19796603,-123.31689453,0.06601045
1296,7601846,-0.04454072,-118.61718750,0.06075347
1297,7603860,-0.33701841,-113.36816406,0.05342965
1298,7605843,-0.81665823,-107.14257812,0.04300620
1299,7607839,-0.61246861,-99.75732422,0.03447492
1300,7609834,-0.22513165,-95.72900391,0.02913804
1301,7612098,-0.13741158,-89.62548828,0.02449940
1302,7614125,-0.61751510,-84.31542969,0.01636739
1303,7616127,-0.59197617,-83.33886719,0.00879232
1304,7618126,-0.73804650,-75.89257812,0.00036190
1305,7620178,-0.60686470,-70.70458984,-0.00682858
1306,7622175,-0.51719388,-57.58203125,-0.01289308
1307,7624172,-0.54369819,-44.70361328,-0.01862609
1308,7626161,-0.39989274,-37.01318359,-0.02289797
1309,7628158,-0.69486519,-24.98925781,-0.02902641
1310,7630174,-0.83979041,-13.33154297,-0.03581767
1311,7632187,-0.76152142,0.46240234,-0.04149798
1312,7634183,-0.76591461,16.27050781,-0.04663659
1313,7636176,-0.67161447,30.18652344,-0.05051531
1314,7638168,-0.74055552,45.20117188,-0.05438448
1315,7640304,-0.87192290,60.94824219,-0.05862245
1316,7642327,-0.75422984,72.54492188,-0.06145341
1317,7644324,-0.87554390,92.68652344,-0.06466615
1318,7646317,-0.78682447,108.55566406,-0.06660249
1319,7648310,-0.80245668,124.60791016,-0.06809492
1320,7650330,-0.95346503,141.88085938,-0.07011557
1321,7652359,-0.67884564,158.36035156,-0.06935824
1322,7654352,-0.52860936,174.35156250,-0.06698104
1323,7656341,-0.35491117,185.88720703,-0.06288639
1324,7658329,-0.11778916,192.41796875,-0.05674006
1325,7660391,0.10534800,196.50732422,-0.04864315
1326,7662504,0.00840187,197.78906250,-0.04101649
1327,7664495,-0.12283230,195.16455078,-0.03472867
1328,7666490,0.13394780,194.00488281,-0.02672659
1329,7668483,0.14894138,194.12695312,-0.01867461
1330,7670499,0.32438765,192.47900391,-0.00934200
1331,7672528,0.42833733,188.20654297,0.00068123
1332,7674517,0.38127809,183.50683594,0.00999859
1333,7676513,0.42574748,176.36572266,0.01934106
1334,7678510,0.39812761,171.72705078,0.02822648
1335,7680510,0.28317453,167.14941406,0.03600802
1336,7682522,0.25762982,162.02246094,0.04340970
1337,7684517,0.54187379,156.65136719,0.05269596
1338,7686514,0.53121079,153.78271484,0.06171033
1339,7688511,0.71557532,146.03125000,0.07184531
1340,7690514,0.60675457,137.36425781,0.08078750
1341,7692530,0.71238688,125.03515625,0.09011339
1342,7694523,0.60673493,113.25537109,0.09809928
1343,7696517,0.55199761,104.03906250,0.10525642
1344,7698516,0.81576063,92.80859375,0.11401540
1345,7700538,0.80816672,80.54052734,0.12225359
1346,7702566,0.85101838,68.02832031,0.13035863
1347,7704559,0.66965946,50.81640625,0.13640954
1348,7706553,0.76666587,36.77832031,0.14263897
1349,7708545,0.83352372,24.63232422,0.14889652
1350,7710652,1.03228816,12.18115234,0.15621663
1351,7712670,0.98046490,0.09619141,0.16265986
1352,7714664,0.80396799,-18.88574219,0.16709544
1353,7716656,0.74473902,-37.80664062,0.17038959
1354,7718650,0.75291859,-53.79785156,0.17314297
1355,7720761,0.71243196,-71.80322266,0.17488693
1356,7722785,0.27737261,-83.33886719,0.17278749
1357,7724785,-0.02451900,-95.48486328,0.16806655
1358,7726788,-0.12331200,-106.53222656,0.16223380
1359,7728796,-0.09821505,-110.01123047,0.15644541
1360,7730880,0.00284975,-111.65917969,0.15132435
1361,7732893,0.10473932,-113.18505859,0.14694863
1362,7734882,-0.04840421,-111.84228516,0.14157863
1363,7736871,-0.28011096,-111.17089844,0.13450635
1364,7738860,-0.15313666,-107.75292969,0.12855681
1365,7741022,-0.10857718,-105.25048828,0.12293016
1366,7743051,-0.32406600,-102.44287109,0.11572822
1367,7745067,-0.50873982,-98.59765625,0.10746968
1368,7747076,-0.53287909,-90.96826172,0.09931935
1369,7749081,-0.20408052,-86.02441406,0.09395544
1370,7751149,-0.37328197,-76.80810547,0.08757180
1371,7753161,-0.56977506,-71.00976562,0.07995079
1372,7755159,-0.51544220,-62.22070312,0.07314776
1373,7757150,-0.28690133,-55.26269531,0.06841309
1374,7759132,-0.14960945,-49.03710938,0.06499857
1375,7761217,-0.22519731,-46.47363281,0.06110979
1376,7763276,-0.39059170,-42.26220703,0.05607548
1377,7765265,-0.13213079,-39.14941406,0.05323850
1378,7767255,0.11413052,-37.37939453,0.05240228
1379,7769248,-0.06729313,-35.67041016,0.05023749
1380,7771249,-0.20436970,-35.85351562,0.04704405
1381,7773258,-0.16030645,-33.71728516,0.04425726
1382,7775248,-0.03541385,-32.13037109,0.04252311
1383,7777237,-0.02784096,-30.23828125,0.04092466
1384,7779226,-0.04142257,-29.62792969,0.03926657
1385,7781227,-0.11018325,-28.65136719,0.03712092
1386,7783235,-0.15873396,-27.24755859,0.03465509
1387,7785209,-0.07385385,-25.96582031,0.03291929
1388,7787198,0.00849508,-24.37890625,0.03188161
1389,7789173,-0.04374719,-23.82958984,0.03047852
1390,7791174,-0.11035698,-23.21923828,0.02859326
1391,7793182,-0.12637585,-22.18164062,0.02662211
1392,7795171,-0.11677326,-20.77783203,0.02479290
1393,7797161,-0.05471797,-20.16748047,0.02348327
1394,7799149,-0.00869959,-18.45849609,0.02258523
1395,7801149,-0.11921397,-17.23779297,0.02089171
1396,7803158,-0.09887300,-16.74951172,0.01938517
1397,7805148,-0.08974620,-15.52880859,0.01800179
1398,7807127,-0.09790180,-14.43017578,0.01660756
1399,7809123,-0.04415927,-13.51464844,0.01566833
1400,7811130,-0.09347132,-12.59912109,0.01438687
1401,7813129,-0.12604324,-11.43945312,0.01290115
1402,7815123,-0.00439229,-10.27978516,0.01240449
1403,7817121,-0.04246984,-8.57080078,0.01167252
1404,7819113,-0.01648162,-7.47216797,0.01118884
1405,7821131,-0.07241779,-6.49560547,0.01031384
1406,7823131,-0.09011982,-5.27490234,0.00934869
1407,7825123,0.18671897,-5.21386719,0.01052819
1408,7827125,0.46640591,-5.76318359,0.01382752
1409,7829127,0.40924822,-8.87597656,0.01657773
1410,7831130,0.38634097,-15.04052734,0.01894416
1411,7833130,0.29272370,-20.10644531,0.02038817
1412,7835123,0.38451452,-25.23339844,0.02235450
1413,7837125,0.40442619,-30.48242188,0.02427355
1414,7839123,0.22397506,-35.67041016,0.02461397
1415,7841279,0.01871858,-40.06494141,0.02316628
1416,7843293,-0.00202575,-43.60498047,0.02142521
1417,7845282,0.17897131,-46.77880859,0.02104703
1418,7847272,0.21933753,-48.54882812,0.02091013
1419,7849262,0.08461599,-49.46435547,0.01970164
1420,7851283,0.03907400,-52.08886719,0.01806435
1421,7853295,0.06191975,-53.30957031,0.01654101
1422,7855284,0.21400245,-55.75097656,0.01615349
1423,7857273,0.30412816,-57.09375000,0.01640551
1424,7859277,-0.07460477,-60.20654297,0.01365614
1425,7861345,-0.14321845,-60.32861328,0.01032651
1426,7863372,0.03985589,-61.42724609,0.00837045
1427,7865361,0.06635314,-59.65722656,0.00673694
1428,7867350,-0.01771067,-59.41308594,0.00450072
1429,7869339,-0.15903063,-58.31445312,0.00122891
1430,7871368,-0.11801767,-58.31445312,-0.00171404
1431,7873382,0.08097555,-57.76513672,-0.00311722
1432,7875370,-0.08249855,-55.56787109,-0.00566109
1433,7877359,-0.04748431,-55.07958984,-0.00788330
1434,7879348,-0.08444768,-54.10302734,-0.01034328
1435,7881369,-0.04873669,-53.00439453,-0.01248681
1436,7883381,0.01405250,-52.21093750,-0.01412270
1437,7885370,-0.09815227,-51.17333984,-0.01654033
1438,7887358,-0.03626991,-49.64746094,-0.01841431
1439,7889348,0.10931995,-48.97607422,-0.01912959
1440,7891348,-0.04535684,-49.03710938,-0.02102434
1441,7893357,-0.13537143,-48.91503906,-0.02360599
1442,7895346,-0.10629659,-48.06054688,-0.02590425
1443,7897335,0.01089816,-46.35156250,-0.02723410
1444,7899324,0.04739837,-45.80224609,-0.02824512
1445,7901325,-0.10546770,-44.94775391,-0.03039713
1446,7903334,-0.23836458,-42.87255859,-0.03350331
1447,7905324,-0.02885112,-40.98046875,-0.03489818
1448,7907313,0.02663675,-38.84423828,-0.03578382
1449,7909303,-0.02042500,-38.11181641,-0.03698621
1450,7911305,-0.13591270,-36.83007812,-0.03902818
1451,7913314,-0.14694085,-35.73144531,-0.04110948
1452,7915302,-0.00435729,-34.20556641,-0.04202103
1453,7917292,-0.00310484,-33.71728516,-0.04288888
1454,7919281,-0.07365388,-33.65625000,-0.04428494
1455,7921282,-0.16910499,-33.22900391,-0.04639240
1456,7923291,-0.22219243,-32.61865234,-0.04888152
1457,7925280,-0.04407625,-32.98486328,-0.04997838
1458,7927270,-0.09783788,-31.52001953,-0.05144397
1459,7929259,-0.18572599,-29.81103516,-0.05351426
1460,7931260,-0.25147373,-28.16308594,-0.05601647
1461,7933269,-0.21739636,-24.68408203,-0.05814348
1462,7935258,-0.02566717,-24.01269531,-0.05872887
1463,7937248,-0.11794804,-21.87646484,-0.05995483
1464,7939237,-0.19793157,-20.22851562,-0.06172203
1465,7941238,-0.17999693,-18.51953125,-0.06328200
1466,7943247,-0.14621812,-15.52880859,-0.06448517
1467,7945236,-0.04606300,-12.47705078,-0.06480107
1468,7947225,-0.11283987,-10.82910156,-0.06555616
1469,7949214,-0.19692045,-8.81494141,-0.06688258
1470,7951215,-0.15544611,-6.92285156,-0.06781598
1471,7953210,-0.05021081,-4.54248047,-0.06786046
1472,7955198,-0.07504698,-3.32177734,-0.06804024
1473,7957172,-0.15804668,-2.04003906,-0.06880998
1474,7959176,-0.12030931,-0.75830078,-0.06924115
1475,7961242,0.00792078,0.03515625,-0.06865670
1476,7963292,-0.03363452,1.31689453,-0.06835347
1477,7965281,-0.11532525,1.74414062,-0.06865607
1478,7967271,-0.09370991,3.02587891,-0.06875478
1479,7969260,-0.01646677,3.88037109,-0.06822850
1480,7971261,-0.01800765,4.67382812,-0.06768983
1481,7973269,-0.13003706,5.34521484,-0.06798649
1482,7975259,-0.34488915,6.26074219,-0.06989706
1483,7977248,-0.34791791,9.25146484,-0.07173133
1484,7979241,-0.51379821,12.30322266,-0.07471527
1485,7981245,-0.58902192,21.58056641,-0.07798414
1486,7983258,-0.45883570,29.27099609,-0.07994456
1487,7985251,-0.55658722,38.79248047,-0.08233348
1488,7987245,-0.53635507,48.37500000,-0.08422075
1489,7989238,-0.48382602,57.28613281,-0.08537814
1490,7991242,-0.55213291,67.23486328,-0.08670788
1491,7993251,-0.36741786,76.39013672,-0.08627257
1492,7995241,-0.16770246,83.77539062,-0.08407142
1493,7997230,0.36132676,89.02441406,-0.07764276
1494,7999208,0.62193851,92.38134766,-0.06914772
1495,8001283,0.76813713,89.08544922,-0.05958926
1496,8003299,0.79531408,87.62060547,-0.04991731
1497,8005292,0.84512845,85.54541016,-0.04009665
1498,8007285,0.82623777,83.10400391,-0.03057994
1499,8009276,0.68926331,80.17431641,-0.02228226
1500,8011296,0.14174501,81.33398438,-0.01821202
1501,8013309,0.23233212,87.98681641,-0.01326851
1502,8015302,0.58443657,93.90722656,-0.00550723
1503,8017295,0.83690750,98.72900391,0.00430167
1504,8019288,0.81329708,104.34423828,0.01404153
1505,8021300,1.04507969,105.68701172,0.02558187
1506,8023314,1.07975253,105.68701172,0.03734256
1507,8025306,1.15624016,101.78076172,0.04945172
1508,8027298,1.17367238,93.66308594,0.06135449
1509,8029291,0.98785587,84.50781250,0.07143630
1510,8031295,1.11249348,71.99560547,0.08199934
1511,8033307,1.08186674,60.45996094,0.09186100
1512,8035299,0.93814687,44.10253906,0.10000127
1513,8037291,0.79699863,28.29443359,0.10644663
1514,8039284,0.58634073,16.08740234,0.11077874
1515,8041316,0.82051497,2.72070312,0.11641862
1516,8043333,0.95428869,-9.54736328,0.12260256
1517,8045326,0.91840399,-23.34130859,0.12800350
1518,8047319,1.04062990,-40.43115234,0.13373701
1519,8049312,1.05576926,-57.76513672,0.13894750
1520,8051340,1.18991594,-80.95849609,0.14436909
1521,8053361,1.06198672,-105.31152344,0.14789932
1522,8055355,1.14362682,-135.27978516,0.15109824
1523,8057347,0.98042220,-160.24316406,0.15213168
1524,8059358,0.83228512,-184.65722656,0.15115466
1525,8061463,0.65021439,-205.04296875,0.14783531
1526,8063513,0.15813586,-220.30175781,0.14008428
1527,8065505,-0.06978797,-231.41015625,0.13052562
1528,8067500,-0.06239950,-235.98779297,0.12094377
1529,8069493,-0.01454687,-237.81884766,0.11171001
1530,8071613,0.21323962,-241.84716797,0.10390622
1531,8073622,-0.28988183,-241.41992188,0.09222414
1532,8075614,-0.85915406,-238.49023438,0.07668814
1533,8077612,-0.93922706,-234.52294922,0.06076992
1534,8079605,-0.64671765,-230.86083984,0.04734586
1535,8081833,-0.34098563,-223.04833984,0.03614873
1536,8083834,-0.68143670,-213.03857422,0.02271498
1537,8085840,-1.04355237,-207.85058594,0.00732415
1538,8087838,-1.00352523,-193.38525391,-0.00725188
1539,8089838,-0.50896665,-183.92480469,-0.01754586
1540,8092119,-0.50039358,-171.10742188,-0.02770095
1541,8094141,-1.00611469,-160.06005859,-0.04130920
1542,8096135,-1.01962061,-145.28955078,-0.05396810
1543,8098130,-1.01801474,-122.40136719,-0.06578755
1544,8100185,-0.84584779,-99.63525391,-0.07546296
1545,8102197,-0.74942378,-74.42773438,-0.08349007
1546,8104178,-0.82005511,-50.74609375,-0.09109892
1547,8106171,-0.68417666,-30.11621094,-0.09686118
1548,8108160,-0.38979457,-14.36914062,-0.09974082
1549,8110169,-0.07210365,-4.66455078,-0.09977567
1550,8112178,-0.12785633,-1.61279297,-0.10007459
1551,8114170,-0.07763463,-2.04003906,-0.09996937
1552,8116159,-0.09164580,-2.65039062,-0.09999147
1553,8118149,0.08964713,-2.22314453,-0.09861846
1554,8120295,-0.03172275,-1.18554688,-0.09815723
1555,8122321,-0.28630074,0.40136719,-0.09960065
1556,8124310,-0.01278778,6.44384766,-0.09876555
1557,8126299,0.14887331,14.50048828,-0.09643811
1558,8128289,-0.22053775,16.02636719,-0.09685082
1559,8130289,-0.58928246,17.24707031,-0.10004057
1560,8132314,-0.90514987,24.99853516,-0.10540726
1561,8134306,-0.51449013,30.61376953,-0.10753257
1562,8136295,-0.34498082,34.39794922,-0.10819984
1563,8138288,-0.65306102,40.50146484,-0.11103305
1564,8140312,-0.68334753,44.65185547,-0.11390254
1565,8142336,-0.38046293,45.56738281,-0.11434892
1566,8144325,-0.16146653,45.14013672,-0.11314581
1567,8146314,0.07787504,44.46875000,-0.11014398
1568,8148302,-0.17437993,45.26220703,-0.10908402
1569,8150314,-0.23704838,41.53906250,-0.10859313
1570,8152338,-0.11708649,39.58593750,-0.10725083
1571,8154326,-0.08580427,40.37939453,-0.10569759
1572,8156316,-0.05355323,40.86767578,-0.10389375
1573,8158305,-0.16062106,42.21044922,-0.10288612
1574,8160355,-0.18706264,43.30908203,-0.10202633
1575,8162441,-0.01212814,46.23876953,-0.09969939
1576,8164437,0.05056286,49.90087891,-0.09682565
1577,8166433,-0.01556305,52.34228516,-0.09441483
1578,8168427,-0.15802537,53.13574219,-0.09307338
1579,8170446,-0.13775595,54.41748047,-0.09153648
1580,8172480,0.04064901,57.28613281,-0.08852829
1581,8174475,0.07110261,58.26269531,-0.08529122
1582,8176473,-0.08640818,57.83544922,-0.08329566
1583,8178472,-0.19569455,56.91992188,-0.08217934
1584,8180491,-0.12809432,57.16406250,-0.08054337
1585,8182517,-0.07293999,57.40820312,-0.07846792
1586,8184508,-0.03419390,56.98095703,-0.07615203
1587,8186502,-0.21943406,57.71337891,-0.07526442
1588,8188493,-0.23135529,57.83544922,-0.07446630
1589,8190496,0.05390076,57.83544922,-0.07148228
1590,8192514,0.12795123,58.56787109,-0.06791356
1591,8194506,-0.07626974,56.91992188,-0.06599334
1592,8196500,-0.13666898,54.84472656,-0.06462352
1593,8198492,-0.07268164,54.66162109,-0.06279684
1594,8200512,0.25604291,53.19677734,-0.05849289
1595,8202537,0.14880941,51.79296875,-0.05506894
1596,8204526,-0.16234077,49.41259766,-0.05416075
1597,8206516,-0.08200403,48.06982422,-0.05270550
1598,8208508,0.09322302,48.37500000,-0.04992211
1599,8210522,0.06371627,46.72705078,-0.04741605
1600,8212547,-0.02166159,46.36083984,-0.04558624
1601,8214536,-0.10168429,45.93359375,-0.04442351
1602,8216525,-0.00420137,46.42187500,-0.04252051
1603,8218515,0.03699914,47.58154297,-0.04028164
1604,8220535,0.01166184,47.94775391,-0.03822195
1605,8222559,-0.02936448,48.80224609,-0.03644519
1606,8224548,-0.09567431,48.68017578,-0.03521409
1607,8226537,0.03621165,48.92431641,-0.03298377
