i,time,y0,y1,y2,y3,y4,du1,du2,du3,du4,U1,du
358,6588840,0.09430428,0.07073033,0.05329748,0.03634381,0.01973008,0.00000000,-0.05054650,0.00000000,0.00000000,-10.79517354,-0.54877173
359,6598840,0.11955697,0.09430428,0.07073033,0.05329748,0.03634381,0.00000000,0.00000000,-0.05054650,0.00000000,-10.79517354,-0.53874092
360,6608840,0.13850780,0.11955697,0.09430428,0.07073033,0.05329748,0.00000000,0.00000000,0.00000000,-0.05054650,-10.79517354,-0.55030833
361,6618846,0.15421164,0.13850780,0.11955697,0.09430428,0.07073033,0.00000000,0.00000000,0.00000000,0.00000000,-10.79517354,-0.53816168
362,6628840,0.17330915,0.15421164,0.13850780,0.11955697,0.09430428,0.00000000,0.00000000,0.00000000,0.00000000,-10.79517354,-0.50738233
363,6638840,0.19870105,0.17330915,0.15421164,0.13850780,0.11955697,0.00000000,0.00000000,0.00000000,0.00000000,-10.79517354,-0.47603609
364,6648840,0.22199674,0.19870105,0.17330915,0.15421164,0.13850780,0.00000000,0.00000000,0.00000000,0.00000000,-10.79517354,-0.48022835
365,6658842,0.26313883,0.22199674,0.19870105,0.17330915,0.15421164,0.00000000,0.00000000,0.00000000,0.00000000,-10.79517354,-0.38825302
366,6668840,0.31095919,0.26313883,0.22199674,0.19870105,0.17330915,0.00000000,0.00000000,0.00000000,0.00000000,-10.79517354,-0.36983319
367,6678839,0.35447227,0.31095919,0.26313883,0.22199674,0.19870105,0.03005268,0.00000000,0.00000000,0.00000000,-10.76512086,-0.36684606
368,6688840,0.39994197,0.35447227,0.31095919,0.26313883,0.22199674,0.00000000,0.03005268,0.00000000,0.00000000,-10.76512086,-0.32102326
369,6698843,0.43982532,0.39994197,0.35447227,0.31095919,0.26313883,0.00000000,0.00000000,0.03005268,0.00000000,-10.76512086,-0.31705298
370,6708840,0.46558709,0.43982532,0.39994197,0.35447227,0.31095919,0.00000000,0.00000000,0.00000000,0.03005268,-10.76512086,-0.33631618
371,6718840,0.47873914,0.46558709,0.43982532,0.39994197,0.35447227,0.00000000,0.00000000,0.00000000,0.00000000,-10.76512086,-0.34135686
372,6728840,0.48794130,0.47873914,0.46558709,0.43982532,0.39994197,0.00000000,0.00000000,0.00000000,0.00000000,-10.76512086,-0.32304078
373,6738845,0.49734238,0.48794130,0.47873914,0.46558709,0.43982532,0.00000000,0.00000000,0.00000000,0.00000000,-10.76512086,-0.30812230
374,6748840,0.50679995,0.49734238,0.48794130,0.47873914,0.46558709,0.00000000,0.00000000,0.00000000,0.00000000,-10.76512086,-0.30201353
375,6758840,0.51432141,0.50679995,0.49734238,0.48794130,0.47873914,0.00000000,0.00000000,0.00000000,0.00000000,-10.76512086,-0.30361760
376,6768840,0.52357549,0.51432141,0.50679995,0.49734238,0.48794130,0.00000000,0.00000000,0.00000000,0.00000000,-10.76512086,-0.28766205
377,6778840,0.53588578,0.52357549,0.51432141,0.50679995,0.49734238,-0.03090441,0.00000000,0.00000000,0.00000000,-10.79602526,-0.27450558
378,6788840,0.55077706,0.53588578,0.52357549,0.51432141,0.50679995,0.00000000,-0.03090441,0.00000000,0.00000000,-10.79602526,-0.26205459
379,6798840,0.56617569,0.55077706,0.53588578,0.52357549,0.51432141,0.00000000,0.00000000,-0.03090441,0.00000000,-10.79602526,-0.25531541
380,6808840,0.58172610,0.56617569,0.55077706,0.53588578,0.52357549,0.00000000,0.00000000,0.00000000,-0.03090441,-10.79602526,-0.24518604
381,6818840,0.60018118,0.58172610,0.56617569,0.55077706,0.53588578,0.00000000,0.00000000,0.00000000,0.00000000,-10.79602526,-0.22345068
382,6828840,0.61957778,0.60018118,0.58172610,0.56617569,0.55077706,0.00000000,0.00000000,0.00000000,0.00000000,-10.79602526,-0.21316459
383,6838843,0.64163148,0.61957778,0.60018118,0.58172610,0.56617569,0.00000000,0.00000000,0.00000000,0.00000000,-10.79602526,-0.19133491
384,6848840,0.66539697,0.64163148,0.61957778,0.60018118,0.58172610,0.00000000,0.00000000,0.00000000,0.00000000,-10.79602526,-0.17502317
385,6858842,0.68925431,0.66539697,0.64163148,0.61957778,0.60018118,0.00000000,0.00000000,0.00000000,0.00000000,-10.79602526,-0.16219299
386,6868840,0.71534804,0.68925431,0.66539697,0.64163148,0.61957778,0.00000000,0.00000000,0.00000000,0.00000000,-10.79602526,-0.13736076
387,6878840,0.74333694,0.71534804,0.68925431,0.66539697,0.64163148,0.02578504,0.00000000,0.00000000,0.00000000,-10.77024022,-0.11518694
388,6888840,0.77286248,0.74333694,0.71534804,0.68925431,0.66539697,0.00000000,0.02578504,0.00000000,0.00000000,-10.77024022,-0.09402651
389,6898840,0.80312536,0.77286248,0.74333694,0.71534804,0.68925431,0.00000000,0.00000000,0.02578504,0.00000000,-10.77024022,-0.07432046
390,6908840,0.83247053,0.80312536,0.77286248,0.74333694,0.71534804,0.00000000,0.00000000,0.00000000,0.02578504,-10.77024022,-0.05943675
391,6918840,0.86046737,0.83247053,0.80312536,0.77286248,0.74333694,0.00000000,0.00000000,0.00000000,0.00000000,-10.77024022,-0.04328390
392,6928840,0.88597682,0.86046737,0.83247053,0.80312536,0.77286248,0.00000000,0.00000000,0.00000000,0.00000000,-10.77024022,-0.03186201
393,6938840,0.91106201,0.88597682,0.86046737,0.83247053,0.80312536,0.00000000,0.00000000,0.00000000,0.00000000,-10.77024022,-0.01146558
394,6948842,0.93431288,0.91106201,0.88597682,0.86046737,0.83247053,0.00000000,0.00000000,0.00000000,0.00000000,-10.77024022,-0.00122918
395,6958842,0.95450494,0.93431288,0.91106201,0.88597682,0.86046737,0.00000000,0.00000000,0.00000000,0.00000000,-10.77024022,0.00569055
396,6968842,0.97673731,0.95450494,0.93431288,0.91106201,0.88597682,0.00569055,0.00000000,0.00000000,0.00000000,-10.76454968,0.03398568
397,6978840,1.00102916,0.97673731,0.95450494,0.93431288,0.91106201,0.03398568,0.00569055,0.00000000,0.00000000,-10.73056400,0.05513107
398,6988840,1.02830100,1.00102916,0.97673731,0.95450494,0.93431288,0.05513107,0.03398568,0.00569055,0.00000000,-10.67543293,0.08269023
399,6998840,1.05784009,1.02830100,1.00102916,0.97673731,0.95450494,0.08269023,0.05513107,0.03398568,0.00569055,-10.59274269,0.10923012
400,7008840,1.08622281,1.05784009,1.02830100,1.00102916,0.97673731,0.10923012,0.08269023,0.05513107,0.03398568,-10.48351258,0.12641453
401,7018840,1.11601430,1.08622281,1.05784009,1.02830100,1.00102916,0.12641453,0.10923012,0.08269023,0.05513107,-10.35709805,0.16120686
402,7028840,1.14262898,1.11601430,1.08622281,1.05784009,1.02830100,0.16120686,0.12641453,0.10923012,0.08269023,-10.19589119,0.17528701
403,7038840,1.16807791,1.14262898,1.11601430,1.08622281,1.05784009,0.17528701,0.16120686,0.12641453,0.10923012,-10.02060418,0.20550223
404,7048843,1.18830131,1.16807791,1.14262898,1.11601430,1.08622281,0.20550223,0.17528701,0.16120686,0.12641453,-9.81510195,0.21635358
405,7058842,1.20768552,1.18830131,1.16807791,1.14262898,1.11601430,0.21635358,0.20550223,0.17528701,0.16120686,-9.59874837,0.25019471
406,7068840,1.22490012,1.20768552,1.18830131,1.16807791,1.14262898,0.25019471,0.21635358,0.20550223,0.17528701,-9.34855366,0.27137211
407,7078840,1.23877569,1.22490012,1.20768552,1.18830131,1.16807791,0.27137211,0.25019471,0.21635358,0.20550223,-9.07718155,0.29026811
408,7088842,1.25094435,1.23877569,1.22490012,1.20768552,1.18830131,0.29026811,0.27137211,0.25019471,0.21635358,-8.78691343,0.31716894
409,7098844,1.26073328,1.25094435,1.23877569,1.22490012,1.20768552,0.31716894,0.29026811,0.27137211,0.25019471,-8.46974449,0.33840572
410,7108840,1.26744753,1.26073328,1.25094435,1.23877569,1.22490012,0.33840572,0.31716894,0.29026811,0.27137211,-8.13133877,0.35794581
411,7118840,1.27108810,1.26744753,1.26073328,1.25094435,1.23877569,0.35794581,0.33840572,0.31716894,0.29026811,-7.77339296,0.37805203
412,7128840,1.27396152,1.27108810,1.26744753,1.26073328,1.25094435,0.37805203,0.35794581,0.33840572,0.31716894,-7.39534093,0.40658662
413,7138840,1.27580686,1.27396152,1.27108810,1.26744753,1.26073328,0.40658662,0.37805203,0.35794581,0.33840572,-6.98875431,0.43063514
414,7148840,1.27692076,1.27580686,1.27396152,1.27108810,1.26744753,0.43063514,0.40658662,0.37805203,0.35794581,-6.55811917,0.45721057
415,7158840,1.27546411,1.27692076,1.27580686,1.27396152,1.27108810,0.45721057,0.43063514,0.40658662,0.37805203,-6.10090859,0.47690138
416,7168840,1.27179741,1.27546411,1.27692076,1.27580686,1.27396152,0.47690138,0.45721057,0.43063514,0.40658662,-5.62400722,0.50120375
417,7178844,1.26735469,1.27179741,1.27546411,1.27692076,1.27580686,0.50120375,0.47690138,0.45721057,0.43063514,-5.12280346,0.53057820
418,7188841,1.26298651,1.26735469,1.27179741,1.27546411,1.27692076,0.53057820,0.50120375,0.47690138,0.45721057,-4.59222526,0.56172708
419,7198840,1.25642795,1.26298651,1.26735469,1.27179741,1.27546411,0.56172708,0.53057820,0.50120375,0.47690138,-4.03049818,0.58399881
420,7208840,1.25036809,1.25642795,1.26298651,1.26735469,1.27179741,0.58399881,0.56172708,0.53057820,0.50120375,-3.44649937,0.62161374
421,7218844,1.24202379,1.25036809,1.25642795,1.26298651,1.26735469,0.62161374,0.58399881,0.56172708,0.53057820,-2.82488563,0.64513046
422,7228840,1.23255384,1.24202379,1.25036809,1.25642795,1.26298651,0.64513046,0.62161374,0.58399881,0.56172708,-2.17975516,0.67885170
423,7238843,1.22329760,1.23255384,1.24202379,1.25036809,1.25642795,0.67885170,0.64513046,0.62161374,0.58399881,-1.50090346,0.71699539
424,7248840,1.21680815,1.22329760,1.23255384,1.24202379,1.25036809,0.71699539,0.67885170,0.64513046,0.62161374,-0.78390807,0.76511881
425,7258840,1.21132238,1.21680815,1.22329760,1.23255384,1.24202379,0.76511881,0.71699539,0.67885170,0.64513046,-0.01878926,0.80582747
426,7268840,1.20565343,1.21132238,1.21680815,1.22329760,1.23255384,0.80582747,0.76511881,0.71699539,0.67885170,0.78703821,0.84845594
427,7278840,1.19855333,1.20565343,1.21132238,1.21680815,1.22329760,0.84845594,0.80582747,0.76511881,0.71699539,1.63549415,0.89091621
428,7288840,1.18816867,1.19855333,1.20565343,1.21132238,1.21680815,0.89091621,0.84845594,0.80582747,0.76511881,2.52641036,0.92997089
429,7298844,1.17768440,1.18816867,1.19855333,1.20565343,1.21132238,0.92997089,0.89091621,0.84845594,0.80582747,3.45638124,0.98584899
430,7308842,1.16410522,1.17768440,1.18816867,1.19855333,1.20565343,0.98584899,0.92997089,0.89091621,0.84845594,4.44223024,1.02649058
431,7318839,1.14199296,1.16410522,1.17768440,1.18816867,1.19855333,1.02649058,0.98584899,0.92997089,0.89091621,5.46872081,1.05163735
432,7328840,1.11650020,1.14199296,1.16410522,1.17768440,1.18816867,1.05163735,1.02649058,0.98584899,0.92997089,6.52035816,1.10446554
433,7338840,1.09423064,1.11650020,1.14199296,1.16410522,1.17768440,1.10446554,1.05163735,1.02649058,0.98584899,7.62482370,1.17434550
434,7348840,1.07387732,1.09423064,1.11650020,1.14199296,1.16410522,1.17434550,1.10446554,1.05163735,1.02649058,8.79916920,1.23204013
435,7358842,1.05262765,1.07387732,1.09423064,1.11650020,1.14199296,1.23204013,1.17434550,1.10446554,1.05163735,10.03120932,1.28600490
436,7368840,1.02661628,1.05262765,1.07387732,1.09423064,1.11650020,0.80160872,1.23204013,1.17434550,1.10446554,10.83281804,1.30322340
437,7378842,1.00213137,1.02661628,1.05262765,1.07387732,1.09423064,-0.13868175,0.80160872,1.23204013,1.17434550,10.69413629,1.29253482
438,7388840,0.97467809,1.00213137,1.02661628,1.05262765,1.07387732,0.00000000,-0.13868175,0.80160872,1.23204013,10.69413629,1.25793462
439,7398839,0.95385788,0.97467809,1.00213137,1.02661628,1.05262765,0.00000000,0.00000000,-0.13868175,0.80160872,10.69413629,1.27063409
440,7408840,0.92534288,0.95385788,0.97467809,1.00213137,1.02661628,0.00000000,0.00000000,0.00000000,-0.13868175,10.69413629,1.21601007
441,7418840,0.91001413,0.92534288,0.95385788,0.97467809,1.00213137,0.00000000,0.00000000,0.00000000,0.00000000,10.69413629,1.26529760
442,7428840,0.90803986,0.91001413,0.92534288,0.95385788,0.97467809,0.00000000,0.00000000,0.00000000,0.00000000,10.69413629,1.28229151
443,7438840,0.90582552,0.90803986,0.91001413,0.92534288,0.95385788,0.00000000,0.00000000,0.00000000,0.00000000,10.69413629,1.25301967
444,7448840,0.91445954,0.90582552,0.90803986,0.91001413,0.92534288,0.00000000,0.00000000,0.00000000,0.00000000,10.69413629,1.29590098
445,7458842,0.92222050,0.91445954,0.90582552,0.90803986,0.91001413,0.00000000,0.00000000,0.00000000,0.00000000,10.69413629,1.27620381
446,7468840,0.92710359,0.92222050,0.91445954,0.90582552,0.90803986,0.00000000,0.00000000,0.00000000,0.00000000,10.69413629,1.27157232
447,7478840,0.94555847,0.92710359,0.92222050,0.91445954,0.90582552,0.08420624,0.00000000,0.00000000,0.00000000,10.77834252,1.34062188
448,7488840,0.97368246,0.94555847,0.92710359,0.92222050,0.91445954,0.00000000,0.08420624,0.00000000,0.00000000,10.77834252,1.36469996
449,7498840,0.97791224,0.97368246,0.94555847,0.92710359,0.92222050,0.00000000,0.00000000,0.08420624,0.00000000,10.77834252,1.26764910
450,7508840,0.96392109,0.97791224,0.97368246,0.94555847,0.92710359,0.00000000,0.00000000,0.00000000,0.08420624,10.77834252,1.24462301
451,7518840,0.94318612,0.96392109,0.97791224,0.97368246,0.94555847,0.00000000,0.00000000,0.00000000,0.00000000,10.77834252,1.24509455
452,7528843,0.91867034,0.94318612,0.96392109,0.97791224,0.97368246,0.00000000,0.00000000,0.00000000,0.00000000,10.77834252,1.22952003
453,7538842,0.89574757,0.91867034,0.94318612,0.96392109,0.97791224,0.00000000,0.00000000,0.00000000,0.00000000,10.77834252,1.22716933
454,7548840,0.87619201,0.89574757,0.91867034,0.94318612,0.96392109,0.00000000,0.00000000,0.00000000,0.00000000,10.77834252,1.22219067
455,7558840,0.85425017,0.87619201,0.89574757,0.91867034,0.94318612,0.00000000,0.00000000,0.00000000,0.00000000,10.77834252,1.19264478
456,7568840,0.83216651,0.85425017,0.87619201,0.89574757,0.91867034,0.00000000,0.00000000,0.00000000,0.00000000,10.77834252,1.18221747
457,7578840,0.78978922,0.83216651,0.85425017,0.87619201,0.89574757,-0.03692001,0.00000000,0.00000000,0.00000000,10.74142252,1.08346155
458,7588840,0.77693848,0.78978922,0.83216651,0.85425017,0.87619201,0.00000000,-0.03692001,0.00000000,0.00000000,10.74142252,1.21540545
459,7598840,0.78807780,0.77693848,0.78978922,0.83216651,0.85425017,0.00000000,0.00000000,-0.03692001,0.00000000,10.74142252,1.24385004
460,7608840,0.79386653,0.78807780,0.77693848,0.78978922,0.83216651,0.00000000,0.00000000,0.00000000,-0.03692001,10.74142252,1.18150660
461,7618840,0.78730437,0.79386653,0.78807780,0.77693848,0.78978922,0.00000000,0.00000000,0.00000000,0.00000000,10.74142252,1.14624539
462,7628840,0.79163920,0.78730437,0.79386653,0.78807780,0.77693848,0.00000000,0.00000000,0.00000000,0.00000000,10.74142252,1.21085782
463,7638843,0.80330964,0.79163920,0.78730437,0.79386653,0.78807780,0.00000000,0.00000000,0.00000000,0.00000000,10.74142252,1.22131531
464,7648844,0.80742603,0.80330964,0.79163920,0.78730437,0.79386653,0.00000000,0.00000000,0.00000000,0.00000000,10.74142252,1.18379712
465,7658842,0.80247818,0.80742603,0.80330964,0.79163920,0.78730437,0.00000000,0.00000000,0.00000000,0.00000000,10.74142252,1.16523390
466,7668844,0.80213075,0.80247818,0.80742603,0.80330964,0.79163920,0.00000000,0.00000000,0.00000000,0.00000000,10.74142252,1.19882693
467,7678840,0.80704659,0.80213075,0.80247818,0.80742603,0.80330964,0.02647153,0.00000000,0.00000000,0.00000000,10.76789405,1.21213445
468,7688840,0.80761685,0.80704659,0.80213075,0.80247818,0.80742603,0.00000000,0.02647153,0.00000000,0.00000000,10.76789405,1.18726857
469,7698840,0.80580962,0.80761685,0.80704659,0.80213075,0.80247818,0.00000000,0.00000000,0.02647153,0.00000000,10.76789405,1.18691251
470,7708840,0.80623667,0.80580962,0.80761685,0.80704659,0.80213075,0.00000000,0.00000000,0.00000000,0.02647153,10.76789405,1.19933660
471,7718840,0.80893245,0.80623667,0.80580962,0.80761685,0.80704659,0.00000000,0.00000000,0.00000000,0.00000000,10.76789405,1.20435579
472,7728840,0.81054015,0.80893245,0.80623667,0.80580962,0.80761685,0.00000000,0.00000000,0.00000000,0.00000000,10.76789405,1.19718076
473,7738841,0.81351231,0.81054015,0.80893245,0.80623667,0.80580962,0.00000000,0.00000000,0.00000000,0.00000000,10.76789405,1.20597958
474,7748840,0.81940713,0.81351231,0.81054015,0.80893245,0.80623667,0.00000000,0.00000000,0.00000000,0.00000000,10.76789405,1.21701568
475,7758842,0.82427314,0.81940713,0.81351231,0.81054015,0.80893245,0.00000000,0.00000000,0.00000000,0.00000000,10.76789405,1.21089649
476,7768846,0.82469943,0.82427314,0.81940713,0.81351231,0.81054015,0.00000000,0.00000000,0.00000000,0.00000000,10.76789405,1.19830549
477,7778839,0.82291876,0.82469943,0.82427314,0.81940713,0.81351231,-0.01472475,0.00000000,0.00000000,0.00000000,10.75316930,1.19775804
478,7788840,0.82021703,0.82291876,0.82469943,0.82427314,0.81940713,0.00000000,-0.01472475,0.00000000,0.00000000,10.75316930,1.19727465
479,7798840,0.81609732,0.82021703,0.82291876,0.82469943,0.82427314,0.00000000,0.00000000,-0.01472475,0.00000000,10.75316930,1.19155899
480,7808840,0.81379660,0.81609732,0.82021703,0.82291876,0.82469943,0.00000000,0.00000000,0.00000000,-0.01472475,10.75316930,1.19912301
481,7818840,0.81159074,0.81379660,0.81609732,0.82021703,0.82291876,0.00000000,0.00000000,0.00000000,0.00000000,10.75316930,1.19422852
482,7828840,0.80683551,0.81159074,0.81379660,0.81609732,0.82021703,0.00000000,0.00000000,0.00000000,0.00000000,10.75316930,1.18226358
483,7838840,0.79893110,0.80683551,0.81159074,0.81379660,0.81609732,0.00000000,0.00000000,0.00000000,0.00000000,10.75316930,1.17151254
484,7848840,0.79011141,0.79893110,0.80683551,0.81159074,0.81379660,0.00000000,0.00000000,0.00000000,0.00000000,10.75316930,1.16888489
485,7858841,0.78232471,0.79011141,0.79893110,0.80683551,0.81159074,0.00000000,0.00000000,0.00000000,0.00000000,10.75316930,1.16899513
486,7868840,0.77305480,0.78232471,0.79011141,0.79893110,0.80683551,0.00000000,0.00000000,0.00000000,0.00000000,10.75316930,1.15569443
487,7878840,0.76145246,0.77305480,0.78232471,0.79011141,0.79893110,0.04157836,0.00000000,0.00000000,0.00000000,10.79474766,1.14559337
488,7888840,0.74714187,0.76145246,0.77305480,0.78232471,0.79011141,0.00000000,0.04157836,0.00000000,0.00000000,10.79474766,1.13165345
489,7898844,0.72973976,0.74714187,0.76145246,0.77305480,0.78232471,0.00000000,0.00000000,0.04157836,0.00000000,10.79474766,1.11514485
490,7908840,0.71036824,0.72973976,0.74714187,0.76145246,0.77305480,0.00000000,0.00000000,0.00000000,0.04157836,10.79474766,1.10148046
491,7918840,0.68740179,0.71036824,0.72973976,0.74714187,0.76145246,0.00000000,0.00000000,0.00000000,0.00000000,10.79474766,1.07810446
492,7928840,0.66355564,0.68740179,0.71036824,0.72973976,0.74714187,0.00000000,0.00000000,0.00000000,0.00000000,10.79474766,1.06643827
493,7938840,0.64053531,0.66355564,0.68740179,0.71036824,0.72973976,0.00000000,0.00000000,0.00000000,0.00000000,10.79474766,1.05557565
494,7948840,0.62173498,0.64053531,0.66355564,0.68740179,0.71036824,0.00000000,0.00000000,0.00000000,0.00000000,10.79474766,1.05553906
495,7958840,0.60376030,0.62173498,0.64053531,0.66355564,0.68740179,0.00000000,0.00000000,0.00000000,0.00000000,10.79474766,1.03774991
496,7968840,0.58204621,0.60376030,0.62173498,0.64053531,0.66355564,0.00000000,0.00000000,0.00000000,0.00000000,10.79474766,1.00894563
497,7978840,0.55824463,0.58204621,0.60376030,0.62173498,0.64053531,-0.01704464,0.00000000,0.00000000,0.00000000,10.77770302,0.99250263
498,7988842,0.54143352,0.55824463,0.58204621,0.60376030,0.62173498,0.00000000,-0.01704464,0.00000000,0.00000000,10.77770302,1.00899972
499,7998840,0.52478007,0.54143352,0.55824463,0.58204621,0.60376030,0.00000000,0.00000000,-0.01704464,0.00000000,10.77770302,0.98419000
